"business_id","date","score","result","type"
"FA0000099","20160107",NA,NA,"routine"
"FA0000099","20150828",NA,NA,"followup"
"FA0000099","20150701",NA,NA,"followup"
"FA0000099","20150617",NA,NA,"routine"
"FA0000099","20141218",NA,NA,"followup"
"FA0000099","20141216",NA,NA,"routine"
"FA0000099","20140521",NA,NA,"routine"
"FA0000099","20131028",NA,NA,"routine"
"FA0000099","20130304",NA,NA,"routine"
"FA0000099","20121113",NA,NA,"routine"
"FA0000099","20120628",NA,NA,"routine"
"FA0000130","20160413",NA,NA,"routine"
"FA0000130","20150826",NA,NA,"followup"
"FA0000130","20150813",NA,NA,"routine"
"FA0000130","20150115",NA,NA,"routine"
"FA0000130","20140411",NA,NA,"routine"
"FA0000130","20131004",NA,NA,"routine"
"FA0000130","20130226",NA,NA,"routine"
"FA0000130","20130219",NA,NA,"followup"
"FA0000130","20120808",NA,NA,"routine"
"FA0000130","20120201",NA,NA,"routine"
"FA0000130","20111006",NA,NA,"routine"
"FA0000130","20110126",NA,NA,"routine"
"FA0000130","20100716",NA,NA,"routine"
"FA0000130","20081209",NA,NA,"routine"
"FA0000130","20070403",NA,NA,"followup"
"FA0000130","20070323",NA,NA,"routine"
"FA0000172","20160412",NA,NA,"followup"
"FA0000172","20160405",NA,NA,"routine"
"FA0000172","20150226",NA,NA,"routine"
"FA0000172","20140213",NA,NA,"routine"
"FA0000172","20130214",NA,NA,"routine"
"FA0000172","20120425",NA,NA,"routine"
"FA0000172","20110711",NA,NA,"routine"
"FA0000172","20110215",NA,NA,"followup"
"FA0000172","20110211",NA,NA,"routine"
"FA0000172","20100915",NA,NA,"routine"
"FA0000172","20091130",NA,NA,"followup"
"FA0000172","20091029",NA,NA,"routine"
"FA0000172","20080306",NA,NA,"routine"
"FA0000172","20071102",NA,NA,"routine"
"FA0000172","20070309",NA,NA,"routine"
"FA0000180","20151210",NA,NA,"followup"
"FA0000180","20151207",NA,NA,"routine"
"FA0000180","20150331",NA,NA,"routine"
"FA0000180","20141003",NA,NA,"routine"
"FA0000180","20140505",NA,NA,"routine"
"FA0000180","20131112",NA,NA,"followup"
"FA0000180","20131108",NA,NA,"routine"
"FA0000180","20130311",NA,NA,"followup"
"FA0000180","20130304",NA,NA,"routine"
"FA0000180","20121009",NA,NA,"routine"
"FA0000180","20120330",NA,NA,"followup"
"FA0000180","20120315",NA,NA,"routine"
"FA0000180","20110719",NA,NA,"followup"
"FA0000180","20110713",NA,NA,"routine"
"FA0000180","20110218",NA,NA,"followup"
"FA0000180","20110214",NA,NA,"routine"
"FA0000180","20100902",NA,NA,"routine"
"FA0000180","20091023",NA,NA,"routine"
"FA0000180","20081223",NA,NA,"routine"
"FA0000180","20070123",NA,NA,"routine"
"FA0000258","20160120",NA,NA,"followup"
"FA0000258","20160105",NA,NA,"routine"
"FA0000258","20150331",NA,NA,"routine"
"FA0000258","20141023",NA,NA,"followup"
"FA0000258","20141009",NA,NA,"followup"
"FA0000258","20140924",NA,NA,"routine"
"FA0000258","20131106",NA,NA,"followup"
"FA0000258","20131029",NA,NA,"routine"
"FA0000258","20130402",NA,NA,"followup"
"FA0000258","20130327",NA,NA,"routine"
"FA0000258","20121023",NA,NA,"followup"
"FA0000258","20121008",NA,NA,"routine"
"FA0000258","20120208",NA,NA,"followup"
"FA0000258","20120203",NA,NA,"routine"
"FA0000258","20110705",NA,NA,"routine"
"FA0000258","20110105",NA,NA,"routine"
"FA0000258","20101013",NA,NA,"followup"
"FA0000258","20100922",NA,NA,"followup"
"FA0000258","20100920",NA,NA,"routine"
"FA0000258","20100204",NA,NA,"routine"
"FA0000258","20090618",NA,NA,"followup"
"FA0000258","20090417",NA,NA,"routine"
"FA0000258","20080415",NA,NA,"routine"
"FA0000258","20070319",NA,NA,"routine"
"FA0000303","20160226",NA,NA,"followup"
"FA0000303","20160223",NA,NA,"followup"
"FA0000303","20160219",NA,NA,"routine"
"FA0000303","20151207",NA,NA,"followup"
"FA0000303","20150309",NA,NA,"followup"
"FA0000303","20150202",NA,NA,"routine"
"FA0000303","20140129",NA,NA,"followup"
"FA0000303","20131216",NA,NA,"routine"
"FA0000303","20121204",NA,NA,"routine"
"FA0000303","20110808",NA,NA,"routine"
"FA0000303","20110209",NA,NA,"routine"
"FA0000303","20100902",NA,NA,"routine"
"FA0000303","20080521",NA,NA,"routine"
"FA0000303","20070613",NA,NA,"routine"
"FA0000310","20160208",NA,NA,"followup"
"FA0000310","20160105",NA,NA,"routine"
"FA0000310","20141209",NA,NA,"routine"
"FA0000347","20160128",NA,NA,"routine"
"FA0000347","20150114",NA,NA,"followup"
"FA0000347","20150105",NA,NA,"routine"
"FA0000347","20131204",NA,NA,"routine"
"FA0000347","20130131",NA,NA,"routine"
"FA0000347","20111229",NA,NA,"followup"
"FA0000347","20111221",NA,NA,"routine"
"FA0000347","20110608",NA,NA,"routine"
"FA0000347","20101122",NA,NA,"routine"
"FA0000347","20100414",NA,NA,"routine"
"FA0000347","20090112",NA,NA,"routine"
"FA0000347","20080305",NA,NA,"routine"
"FA0000347","20070227",NA,NA,"routine"
"FA0000409","20151221",NA,NA,"followup"
"FA0000409","20151215",NA,NA,"followup"
"FA0000409","20151210",NA,NA,"routine"
"FA0000409","20150219",NA,NA,"followup"
"FA0000409","20150203",NA,NA,"followup"
"FA0000409","20150115",NA,NA,"routine"
"FA0000409","20140606",NA,NA,"followup"
"FA0000409","20140529",NA,NA,"followup"
"FA0000409","20140528",NA,NA,"routine"
"FA0000409","20131114",NA,NA,"followup"
"FA0000409","20131112",NA,NA,"routine"
"FA0000409","20130429",NA,NA,"followup"
"FA0000409","20130424",NA,NA,"routine"
"FA0000409","20121023",NA,NA,"routine"
"FA0000409","20111122",NA,NA,"routine"
"FA0000409","20110510",NA,NA,"routine"
"FA0000409","20101129",NA,NA,"followup"
"FA0000409","20101119",NA,NA,"followup"
"FA0000409","20101104",NA,NA,"routine"
"FA0000409","20100524",NA,NA,"followup"
"FA0000409","20100517",NA,NA,"routine"
"FA0000409","20100308",NA,NA,"followup"
"FA0000409","20100308",NA,NA,"followup"
"FA0000409","20100301",NA,NA,"followup"
"FA0000409","20100301",NA,NA,"followup"
"FA0000409","20091027",NA,NA,"followup"
"FA0000409","20091027",NA,NA,"routine"
"FA0000409","20081224",NA,NA,"followup"
"FA0000409","20081126",NA,NA,"routine"
"FA0000409","20071119",NA,NA,"routine"
"FA0000409","20070523",NA,NA,"followup"
"FA0000409","20070327",NA,NA,"followup"
"FA0000409","20070326",NA,NA,"routine"
"FA0000409","20070103",NA,NA,"routine"
"FA0000448","20151020",NA,NA,"followup"
"FA0000448","20151005",NA,NA,"followup"
"FA0000448","20150928",NA,NA,"routine"
"FA0000448","20150811",NA,NA,"routine"
"FA0000448","20150218",NA,NA,"followup"
"FA0000448","20150204",NA,NA,"routine"
"FA0000448","20140618",NA,NA,"routine"
"FA0000448","20130612",NA,NA,"routine"
"FA0000448","20130122",NA,NA,"routine"
"FA0000448","20120314",NA,NA,"followup"
"FA0000448","20120224",NA,NA,"routine"
"FA0000448","20111108",NA,NA,"followup"
"FA0000448","20111025",NA,NA,"routine"
"FA0000448","20110524",NA,NA,"routine"
"FA0000448","20101215",NA,NA,"followup"
"FA0000448","20101207",NA,NA,"followup"
"FA0000448","20101116",NA,NA,"routine"
"FA0000448","20100319",NA,NA,"followup"
"FA0000448","20100312",NA,NA,"routine"
"FA0000448","20081226",NA,NA,"followup"
"FA0000448","20080409",NA,NA,"routine"
"FA0000448","20070321",NA,NA,"routine"
"FA0000461","20160108",NA,NA,"routine"
"FA0000461","20150514",NA,NA,"followup"
"FA0000461","20150506",NA,NA,"routine"
"FA0000461","20141030",NA,NA,"routine"
"FA0000461","20140220",NA,NA,"routine"
"FA0000461","20130730",NA,NA,"routine"
"FA0000461","20130212",NA,NA,"routine"
"FA0000461","20120807",NA,NA,"routine"
"FA0000461","20120201",NA,NA,"routine"
"FA0000461","20111006",NA,NA,"routine"
"FA0000461","20110203",NA,NA,"routine"
"FA0000461","20100930",NA,NA,"routine"
"FA0000461","20100129",NA,NA,"routine"
"FA0000461","20080423",NA,NA,"routine"
"FA0000461","20070329",NA,NA,"followup"
"FA0000461","20070315",NA,NA,"routine"
"FA0000469","20160126",NA,NA,"followup"
"FA0000469","20160121",NA,NA,"routine"
"FA0000469","20150729",NA,NA,"followup"
"FA0000469","20150727",NA,NA,"routine"
"FA0000469","20150128",NA,NA,"routine"
"FA0000469","20140624",NA,NA,"routine"
"FA0000469","20131004",NA,NA,"routine"
"FA0000469","20130410",NA,NA,"routine"
"FA0000469","20121106",NA,NA,"followup"
"FA0000469","20121102",NA,NA,"routine"
"FA0000469","20120302",NA,NA,"routine"
"FA0000469","20120103",NA,NA,"followup"
"FA0000469","20111216",NA,NA,"routine"
"FA0000469","20110629",NA,NA,"routine"
"FA0000469","20101021",NA,NA,"routine"
"FA0000469","20100414",NA,NA,"followup"
"FA0000469","20100414",NA,NA,"routine"
"FA0000469","20090112",NA,NA,"routine"
"FA0000469","20080304",NA,NA,"routine"
"FA0000469","20070216",NA,NA,"followup"
"FA0000469","20070209",NA,NA,"followup"
"FA0000469","20070207",NA,NA,"routine"
"FA0000544","20160429",NA,NA,"routine"
"FA0000544","20151021",NA,NA,"routine"
"FA0000544","20150317",NA,NA,"routine"
"FA0000544","20141202",NA,NA,"routine"
"FA0000544","20140424",NA,NA,"routine"
"FA0000544","20131031",NA,NA,"routine"
"FA0000544","20130411",NA,NA,"routine"
"FA0000544","20121012",NA,NA,"routine"
"FA0000544","20120202",NA,NA,"routine"
"FA0000544","20111014",NA,NA,"routine"
"FA0000544","20110330",NA,NA,"routine"
"FA0000544","20101119",NA,NA,"routine"
"FA0000544","20091218",NA,NA,"routine"
"FA0000544","20090402",NA,NA,"routine"
"FA0000544","20081202",NA,NA,"routine"
"FA0000544","20080416",NA,NA,"followup"
"FA0000544","20080409",NA,NA,"routine"
"FA0000544","20080221",NA,NA,"followup"
"FA0000544","20080215",NA,NA,"followup"
"FA0000544","20071205",NA,NA,"routine"
"FA0000576","20160321",NA,NA,"followup"
"FA0000576","20160308",NA,NA,"routine"
"FA0000576","20150929",NA,NA,"followup"
"FA0000576","20150923",NA,NA,"routine"
"FA0000576","20150114",NA,NA,"routine"
"FA0000576","20140314",NA,NA,"followup"
"FA0000576","20140312",NA,NA,"routine"
"FA0000576","20130726",NA,NA,"routine"
"FA0000576","20120917",NA,NA,"routine"
"FA0000576","20120210",NA,NA,"routine"
"FA0000576","20111220",NA,NA,"routine"
"FA0000576","20110120",NA,NA,"routine"
"FA0000576","20100927",NA,NA,"routine"
"FA0000576","20091217",NA,NA,"routine"
"FA0000576","20080731",NA,NA,"routine"
"FA0000576","20080305",NA,NA,"routine"
"FA0000576","20070328",NA,NA,"routine"
"FA0000592","20160208",NA,NA,"followup"
"FA0000592","20160112",NA,NA,"routine"
"FA0000592","20150331",NA,NA,"routine"
"FA0000592","20140904",NA,NA,"routine"
"FA0000592","20131125",NA,NA,"routine"
"FA0000592","20130521",NA,NA,"followup"
"FA0000592","20130517",NA,NA,"routine"
"FA0000592","20121203",NA,NA,"complaint"
"FA0000592","20121102",NA,NA,"routine"
"FA0000592","20120306",NA,NA,"routine"
"FA0000592","20110503",NA,NA,"followup"
"FA0000592","20110223",NA,NA,"followup"
"FA0000592","20110217",NA,NA,"routine"
"FA0000592","20110126",NA,NA,"complaint"
"FA0000592","20110124",NA,NA,"complaint"
"FA0000592","20100920",NA,NA,"followup"
"FA0000592","20100920",NA,NA,"followup"
"FA0000592","20100910",NA,NA,"followup"
"FA0000592","20100909",NA,NA,"routine"
"FA0000592","20100317",NA,NA,"routine"
"FA0000592","20090318",NA,NA,"routine"
"FA0000592","20080229",NA,NA,"routine"
"FA0000592","20070322",NA,NA,"followup"
"FA0000592","20070228",NA,NA,"routine"
"FA0001016","20160217",NA,NA,"followup"
"FA0001016","20160126",NA,NA,"followup"
"FA0001016","20160114",NA,NA,"routine"
"FA0001016","20150209",NA,NA,"followup"
"FA0001016","20150105",NA,NA,"followup"
"FA0001016","20141210",NA,NA,"routine"
"FA0001016","20140328",NA,NA,"followup"
"FA0001016","20140319",NA,NA,"routine"
"FA0001016","20130829",NA,NA,"routine"
"FA0001016","20130308",NA,NA,"followup"
"FA0001016","20130201",NA,NA,"routine"
"FA0001016","20120125",NA,NA,"followup"
"FA0001016","20120111",NA,NA,"routine"
"FA0001016","20110808",NA,NA,"routine"
"FA0001016","20110216",NA,NA,"routine"
"FA0001016","20100910",NA,NA,"routine"
"FA0001016","20100528",NA,NA,"complaint"
"FA0001016","20091009",NA,NA,"routine"
"FA0001016","20080521",NA,NA,"routine"
"FA0001016","20070809",NA,NA,"followup"
"FA0001016","20070613",NA,NA,"routine"
"FA0001018","20151207",NA,NA,"routine"
"FA0001018","20150206",NA,NA,"routine"
"FA0001018","20131119",NA,NA,"routine"
"FA0001020","20160203",NA,NA,"followup"
"FA0001020","20160202",NA,NA,"followup"
"FA0001020","20160201",NA,NA,"followup"
"FA0001020","20160128",NA,NA,"routine"
"FA0001020","20150724",NA,NA,"followup"
"FA0001020","20150709",NA,NA,"routine"
"FA0001020","20150122",NA,NA,"followup"
"FA0001020","20150115",NA,NA,"routine"
"FA0001020","20140513",NA,NA,"routine"
"FA0001020","20131017",NA,NA,"followup"
"FA0001020","20131010",NA,NA,"routine"
"FA0001020","20130131",NA,NA,"routine"
"FA0001020","20120625",NA,NA,"routine"
"FA0001020","20111209",NA,NA,"routine"
"FA0001020","20110616",NA,NA,"routine"
"FA0001020","20110204",NA,NA,"followup"
"FA0001020","20110104",NA,NA,"routine"
"FA0001020","20100915",NA,NA,"routine"
"FA0001020","20091109",NA,NA,"routine"
"FA0001020","20080305",NA,NA,"followup"
"FA0001020","20080229",NA,NA,"routine"
"FA0001049","20160203",NA,NA,"followup"
"FA0001049","20160121",NA,NA,"routine"
"FA0001049","20150807",NA,NA,"followup"
"FA0001049","20150730",NA,NA,"followup"
"FA0001049","20150716",NA,NA,"routine"
"FA0001049","20150128",NA,NA,"routine"
"FA0001049","20140710",NA,NA,"followup"
"FA0001049","20140701",NA,NA,"followup"
"FA0001049","20140625",NA,NA,"routine"
"FA0001049","20140625",NA,NA,"routine"
"FA0001049","20130919",NA,NA,"routine"
"FA0001049","20130318",NA,NA,"routine"
"FA0001049","20120314",NA,NA,"followup"
"FA0001049","20120229",NA,NA,"routine"
"FA0001049","20111104",NA,NA,"routine"
"FA0001049","20110321",NA,NA,"routine"
"FA0001049","20101119",NA,NA,"routine"
"FA0001049","20100420",NA,NA,"followup"
"FA0001049","20100420",NA,NA,"routine"
"FA0001049","20090114",NA,NA,"routine"
"FA0001049","20080404",NA,NA,"followup"
"FA0001049","20080305",NA,NA,"routine"
"FA0001049","20070323",NA,NA,"followup"
"FA0001049","20070208",NA,NA,"routine"
"FA0001050","20160129",NA,NA,"routine"
"FA0001050","20150122",NA,NA,"routine"
"FA0001050","20140221",NA,NA,"routine"
"FA0001050","20130215",NA,NA,"routine"
"FA0001050","20120808",NA,NA,"routine"
"FA0001050","20120203",NA,NA,"routine"
"FA0001050","20111018",NA,NA,"routine"
"FA0001050","20110322",NA,NA,"routine"
"FA0001050","20101006",NA,NA,"routine"
"FA0001050","20100310",NA,NA,"routine"
"FA0001050","20080417",NA,NA,"routine"
"FA0001050","20070402",NA,NA,"followup"
"FA0001050","20070323",NA,NA,"routine"
"FA0001056","20151216",NA,NA,"followup"
"FA0001056","20151202",NA,NA,"routine"
"FA0001056","20150519",NA,NA,"followup"
"FA0001056","20150508",NA,NA,"routine"
"FA0001056","20141209",NA,NA,"followup"
"FA0001056","20141119",NA,NA,"followup"
"FA0001056","20141112",NA,NA,"followup"
"FA0001056","20141105",NA,NA,"routine"
"FA0001056","20140114",NA,NA,"routine"
"FA0001056","20130712",NA,NA,"routine"
"FA0001056","20121211",NA,NA,"routine"
"FA0001056","20120306",NA,NA,"routine"
"FA0001056","20111202",NA,NA,"routine"
"FA0001056","20110207",NA,NA,"routine"
"FA0001056","20101105",NA,NA,"routine"
"FA0001056","20100120",NA,NA,"routine"
"FA0001056","20081215",NA,NA,"routine"
"FA0001056","20071217",NA,NA,"routine"
"FA0001056","20071217",NA,NA,"routine"
"FA0001059","20160415",NA,NA,"followup"
"FA0001059","20160407",NA,NA,"routine"
"FA0001059","20151120",NA,NA,"followup"
"FA0001059","20151027",NA,NA,"followup"
"FA0001059","20150923",NA,NA,"routine"
"FA0001059","20150227",NA,NA,"followup"
"FA0001059","20150220",NA,NA,"routine"
"FA0001059","20140716",NA,NA,"routine"
"FA0001059","20140219",NA,NA,"routine"
"FA0001059","20130307",NA,NA,"routine"
"FA0001059","20121026",NA,NA,"routine"
"FA0001059","20120803",NA,NA,"complaint"
"FA0001059","20120224",NA,NA,"routine"
"FA0001059","20110714",NA,NA,"routine"
"FA0001059","20101109",NA,NA,"routine"
"FA0001059","20100218",NA,NA,"routine"
"FA0001059","20080421",NA,NA,"followup"
"FA0001059","20080411",NA,NA,"routine"
"FA0001059","20071217",NA,NA,"routine"
"FA0001063","20160210",NA,NA,"followup"
"FA0001063","20160126",NA,NA,"routine"
"FA0001063","20160122",NA,NA,"complaint"
"FA0001063","20150903",NA,NA,"followup"
"FA0001063","20150825",NA,NA,"routine"
"FA0001063","20150203",NA,NA,"followup"
"FA0001063","20150114",NA,NA,"routine"
"FA0001063","20140613",NA,NA,"routine"
"FA0001063","20131011",NA,NA,"routine"
"FA0001063","20130214",NA,NA,"followup"
"FA0001063","20130213",NA,NA,"routine"
"FA0001063","20120712",NA,NA,"routine"
"FA0001066","20160401",NA,NA,"followup"
"FA0001066","20160302",NA,NA,"followup"
"FA0001066","20160218",NA,NA,"routine"
"FA0001066","20150625",NA,NA,"followup"
"FA0001066","20150619",NA,NA,"followup"
"FA0001066","20150605",NA,NA,"routine"
"FA0001066","20150120",NA,NA,"followup"
"FA0001066","20141119",NA,NA,"routine"
"FA0001066","20140313",NA,NA,"routine"
"FA0001066","20130919",NA,NA,"routine"
"FA0001066","20130208",NA,NA,"routine"
"FA0001066","20120801",NA,NA,"routine"
"FA0001066","20120104",NA,NA,"routine"
"FA0001066","20110407",NA,NA,"routine"
"FA0001066","20101104",NA,NA,"routine"
"FA0001066","20100120",NA,NA,"followup"
"FA0001066","20100120",NA,NA,"routine"
"FA0001066","20080723",NA,NA,"routine"
"FA0001066","20071228",NA,NA,"routine"
"FA0001072","20160415",NA,NA,"routine"
"FA0001072","20160316",NA,NA,"followup"
"FA0001072","20160309",NA,NA,"routine"
"FA0001072","20150922",NA,NA,"followup"
"FA0001072","20150915",NA,NA,"followup"
"FA0001072","20150908",NA,NA,"followup"
"FA0001072","20150902",NA,NA,"routine"
"FA0001072","20141031",NA,NA,"routine"
"FA0001072","20140102",NA,NA,"followup"
"FA0001072","20131212",NA,NA,"routine"
"FA0001072","20130624",NA,NA,"routine"
"FA0001072","20121126",NA,NA,"routine"
"FA0001072","20120130",NA,NA,"followup"
"FA0001072","20120106",NA,NA,"routine"
"FA0001072","20110713",NA,NA,"routine"
"FA0001072","20110323",NA,NA,"followup"
"FA0001072","20110303",NA,NA,"routine"
"FA0001072","20101110",NA,NA,"followup"
"FA0001072","20101103",NA,NA,"followup"
"FA0001072","20101006",NA,NA,"routine"
"FA0001072","20090309",NA,NA,"routine"
"FA0001072","20080421",NA,NA,"followup"
"FA0001072","20080321",NA,NA,"routine"
"FA0001072","20070131",NA,NA,"routine"
"FA0001075","20160504",NA,NA,"routine"
"FA0001075","20151014",NA,NA,"followup"
"FA0001075","20151013",NA,NA,"followup"
"FA0001075","20151006",NA,NA,"routine"
"FA0001075","20150224",NA,NA,"routine"
"FA0001075","20140723",NA,NA,"routine"
"FA0001075","20130503",NA,NA,"routine"
"FA0001075","20120208",NA,NA,"routine"
"FA0001075","20110707",NA,NA,"routine"
"FA0001075","20110119",NA,NA,"routine"
"FA0001075","20100624",NA,NA,"routine"
"FA0001075","20080513",NA,NA,"routine"
"FA0001075","20071213",NA,NA,"routine"
"FA0001081","20160405",NA,NA,"followup"
"FA0001081","20160330",NA,NA,"followup"
"FA0001081","20160328",NA,NA,"routine"
"FA0001081","20151208",NA,NA,"followup"
"FA0001081","20151029",NA,NA,"followup"
"FA0001081","20151013",NA,NA,"followup"
"FA0001081","20151005",NA,NA,"followup"
"FA0001081","20150928",NA,NA,"routine"
"FA0001081","20150305",NA,NA,"followup"
"FA0001081","20150226",NA,NA,"followup"
"FA0001081","20150218",NA,NA,"routine"
"FA0001081","20140916",NA,NA,"followup"
"FA0001081","20140909",NA,NA,"routine"
"FA0001081","20140806",NA,NA,"followup"
"FA0001081","20140715",NA,NA,"followup"
"FA0001081","20140630",NA,NA,"followup"
"FA0001081","20140529",NA,NA,"routine"
"FA0001081","20130808",NA,NA,"routine"
"FA0001081","20130208",NA,NA,"routine"
"FA0001081","20120911",NA,NA,"followup"
"FA0001081","20120214",NA,NA,"routine"
"FA0001081","20111129",NA,NA,"followup"
"FA0001081","20111117",NA,NA,"followup"
"FA0001081","20111026",NA,NA,"routine"
"FA0001081","20110317",NA,NA,"routine"
"FA0001081","20101117",NA,NA,"routine"
"FA0001081","20100406",NA,NA,"routine"
"FA0001081","20080404",NA,NA,"followup"
"FA0001081","20080321",NA,NA,"followup"
"FA0001081","20080321",NA,NA,"followup"
"FA0001081","20080215",NA,NA,"routine"
"FA0001081","20070521",NA,NA,"routine"
"FA0001089","20150206",NA,NA,"followup"
"FA0001089","20150107",NA,NA,"routine"
"FA0001089","20140130",NA,NA,"routine"
"FA0001089","20130219",NA,NA,"followup"
"FA0001089","20130214",NA,NA,"routine"
"FA0001089","20120418",NA,NA,"routine"
"FA0001089","20111221",NA,NA,"followup"
"FA0001089","20111216",NA,NA,"followup"
"FA0001089","20111209",NA,NA,"routine"
"FA0001089","20110607",NA,NA,"routine"
"FA0001089","20110119",NA,NA,"routine"
"FA0001089","20101206",NA,NA,"followup"
"FA0001089","20101015",NA,NA,"routine"
"FA0001089","20100219",NA,NA,"routine"
"FA0001089","20090309",NA,NA,"routine"
"FA0001089","20080207",NA,NA,"routine"
"FA0001089","20070112",NA,NA,"routine"
"FA0001090","20160412",NA,NA,"followup"
"FA0001090","20160407",NA,NA,"routine"
"FA0001090","20151001",NA,NA,"followup"
"FA0001090","20150928",NA,NA,"routine"
"FA0001090","20150915",NA,NA,"followup"
"FA0001090","20150226",NA,NA,"routine"
"FA0001090","20140822",NA,NA,"followup"
"FA0001090","20140807",NA,NA,"routine"
"FA0001090","20131002",NA,NA,"routine"
"FA0001090","20130411",NA,NA,"routine"
"FA0001090","20120307",NA,NA,"routine"
"FA0001090","20111213",NA,NA,"routine"
"FA0001090","20110630",NA,NA,"routine"
"FA0001090","20100430",NA,NA,"routine"
"FA0001090","20100414",NA,NA,"followup"
"FA0001090","20100405",NA,NA,"followup"
"FA0001090","20090513",NA,NA,"followup"
"FA0001090","20090424",NA,NA,"routine"
"FA0001090","20080516",NA,NA,"followup"
"FA0001090","20080326",NA,NA,"routine"
"FA0001090","20070320",NA,NA,"routine"
"FA0001091","20151130",NA,NA,"routine"
"FA0001091","20141208",NA,NA,"followup"
"FA0001091","20141201",NA,NA,"routine"
"FA0001091","20140218",NA,NA,"routine"
"FA0001091","20130412",NA,NA,"routine"
"FA0001091","20120123",NA,NA,"followup"
"FA0001091","20120117",NA,NA,"routine"
"FA0001091","20111222",NA,NA,"routine"
"FA0001091","20110127",NA,NA,"routine"
"FA0001091","20100914",NA,NA,"routine"
"FA0001091","20090305",NA,NA,"routine"
"FA0001091","20080114",NA,NA,"routine"
"FA0001091","20070503",NA,NA,"complaint"
"FA0001092","20160310",NA,NA,"followup"
"FA0001092","20160302",NA,NA,"routine"
"FA0001092","20150903",NA,NA,"followup"
"FA0001092","20150902",NA,NA,"routine"
"FA0001092","20150212",NA,NA,"routine"
"FA0001092","20140812",NA,NA,"routine"
"FA0001092","20131004",NA,NA,"routine"
"FA0001092","20130506",NA,NA,"routine"
"FA0001092","20121025",NA,NA,"routine"
"FA0001092","20120117",NA,NA,"routine"
"FA0001092","20110712",NA,NA,"routine"
"FA0001097","20160420",NA,NA,"routine"
"FA0001097","20160418",NA,NA,"routine"
"FA0001097","20151202",NA,NA,"followup"
"FA0001097","20151118",NA,NA,"followup"
"FA0001097","20151104",NA,NA,"followup"
"FA0001097","20151104",NA,NA,"routine"
"FA0001097","20150519",NA,NA,"followup"
"FA0001097","20150512",NA,NA,"routine"
"FA0001097","20141117",NA,NA,"followup"
"FA0001097","20141110",NA,NA,"routine"
"FA0001097","20140312",NA,NA,"routine"
"FA0001097","20130926",NA,NA,"routine"
"FA0001097","20130401",NA,NA,"routine"
"FA0001097","20120323",NA,NA,"followup"
"FA0001097","20120227",NA,NA,"routine"
"FA0001097","20111219",NA,NA,"followup"
"FA0001097","20111205",NA,NA,"routine"
"FA0001097","20110606",NA,NA,"routine"
"FA0001097","20101122",NA,NA,"routine"
"FA0001097","20100414",NA,NA,"routine"
"FA0001097","20090327",NA,NA,"followup"
"FA0001097","20090306",NA,NA,"followup"
"FA0001097","20090120",NA,NA,"routine"
"FA0001097","20080303",NA,NA,"routine"
"FA0001097","20070306",NA,NA,"routine"
"FA0001102","20151207",NA,NA,"routine"
"FA0001102","20140110",NA,NA,"routine"
"FA0001102","20120103",NA,NA,"routine"
"FA0001102","20101021",NA,NA,"routine"
"FA0001102","20100507",NA,NA,"routine"
"FA0001102","20090918",NA,NA,"routine"
"FA0001102","20080507",NA,NA,"routine"
"FA0001102","20071107",NA,NA,"followup"
"FA0001102","20070205",NA,NA,"routine"
"FA0001104","20160510",NA,NA,"followup"
"FA0001104","20160405",NA,NA,"followup"
"FA0001104","20160219",NA,NA,"routine"
"FA0001104","20151105",NA,NA,"followup"
"FA0001104","20150811",NA,NA,"routine"
"FA0001104","20141107",NA,NA,"routine"
"FA0001104","20131203",NA,NA,"followup"
"FA0001104","20131114",NA,NA,"routine"
"FA0001104","20130228",NA,NA,"routine"
"FA0001104","20121019",NA,NA,"followup"
"FA0001104","20120731",NA,NA,"routine"
"FA0001104","20120112",NA,NA,"routine"
"FA0001104","20110804",NA,NA,"routine"
"FA0001104","20110217",NA,NA,"routine"
"FA0001104","20100902",NA,NA,"routine"
"FA0001104","20091009",NA,NA,"routine"
"FA0001104","20080521",NA,NA,"routine"
"FA0001104","20070612",NA,NA,"routine"
"FA0001130","20160401",NA,NA,"followup"
"FA0001130","20160322",NA,NA,"followup"
"FA0001130","20160303",NA,NA,"routine"
"FA0001130","20150812",NA,NA,"routine"
"FA0001130","20150105",NA,NA,"followup"
"FA0001130","20141216",NA,NA,"routine"
"FA0001130","20140521",NA,NA,"followup"
"FA0001130","20140512",NA,NA,"routine"
"FA0001130","20131001",NA,NA,"routine"
"FA0001130","20130306",NA,NA,"routine"
"FA0001130","20120316",NA,NA,"followup"
"FA0001130","20120131",NA,NA,"followup"
"FA0001130","20120126",NA,NA,"routine"
"FA0001130","20111128",NA,NA,"followup"
"FA0001130","20111108",NA,NA,"routine"
"FA0001130","20110128",NA,NA,"routine"
"FA0001130","20101008",NA,NA,"routine"
"FA0001130","20090206",NA,NA,"routine"
"FA0001130","20080307",NA,NA,"routine"
"FA0001130","20071029",NA,NA,"followup"
"FA0001130","20070227",NA,NA,"routine"
"FA0001142","20160108",NA,NA,"followup"
"FA0001142","20160106",NA,NA,"routine"
"FA0001142","20150825",NA,NA,"routine"
"FA0001142","20150120",NA,NA,"followup"
"FA0001142","20150114",NA,NA,"routine"
"FA0001142","20140613",NA,NA,"routine"
"FA0001142","20131220",NA,NA,"routine"
"FA0001142","20130620",NA,NA,"routine"
"FA0001142","20121101",NA,NA,"followup"
